,city,district,region,metro,adress,age_of_construction,rooms_in_flat,rooms_to_rent,apartment_layout,ceiling_height,restroom,bathroom,remont,window_view,floor_of_flat,height,to_metro,type_of_way,price,kitchen_size,room_size,building_age,share_in_flat,remont_scale,price_per_square
280,Москва,ЮЗАО,р-н Ясенево,Ясенево,Голубинская улица 15/10,1976.0,3.0,1.0,,2.64,1 раздельный,,Косметический,,5.0,9.0,15.0,пешком,14000,7.0,15.0,45.0,0.3333333333333333,1,933.3333333333334
281,Москва,ЗАО,р-н Кунцево,Рабочий поселок,Кунцевская улица 8К1,1981.0,3.0,1.0,,2.64,,,Косметический,,3.0,17.0,7.0,пешком,19000,9.235539215686275,20.0,40.0,0.3333333333333333,1,950.0
282,Москва,СВАО,р-н Свиблово,Свиблово,проезд Нансена 10К1,1958.0,2.0,1.0,,,1 раздельный,Есть,Косметический,,1.0,5.0,5.0,пешком,20000,6.0,11.0,63.0,0.5,1,1818.1818181818182
283,Москва,ЗАО,р-н Филевский парк,Филевский парк,2-я Филевская улица 13,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,5.0,5.0,7.0,пешком,20000,10.0,16.0,63.0,0.3333333333333333,1,1250.0
284,Москва,ЮЗАО,р-н Зюзино,Зюзино,Балаклавский проспект 36К1,1964.0,3.0,1.0,Изолированная,2.48,1 совмещенный,Есть,Косметический,,3.0,5.0,13.0,пешком,15000,6.0,10.0,57.0,0.3333333333333333,1,1500.0
285,Москва,ЦАО,р-н Мещанский,Рижская,Трифоновская улица 49,1964.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,2.0,8.0,10.0,пешком,19000,10.0,20.0,57.0,0.3333333333333333,1,950.0
286,Москва,ЦАО,р-н Басманный,Курская,переулок Токмаков 13-15,1958.0,2.0,1.0,Изолированная,2.7,1 совмещенный,Есть,Косметический,2.0,5.0,12.0,12.0,пешком,24000,10.0,12.0,63.0,0.5,1,2000.0
287,Москва,ЮЗАО,р-н Черемушки,Новые Черемушки,Перекопская улица 30,1976.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,7.0,9.0,17.0,пешком,18000,7.0,12.0,45.0,0.5,1,1500.0
288,Москва,ЮЗАО,р-н Теплый Стан,Тропарево,Ленинский проспект 123К1,1975.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,1.0,16.0,10.0,пешком,20000,10.0,20.0,46.0,0.5,1,1000.0
289,Москва,ЗАО,р-н Внуково,Рассказовка,улица Большая Внуковская 17,1958.0,2.0,1.0,,,1 раздельный,Есть,Косметический,,2.0,9.0,423.26954687499995,на транспорте,12000,8.0,20.0,63.0,0.5,1,600.0
290,Москва,ЮЗАО,р-н Коньково,Коньково,улица Островитянова 15К1,1999.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Евроремонт,2.0,5.0,16.0,12.0,пешком,20000,9.0,12.0,22.0,0.5,2,1666.6666666666667
291,Москва,ЮВАО,р-н Выхино-Жулебино,Юго-Восточная,Ташкентская улица 25К1,1970.0,3.0,1.0,Изолированная,2.5,1 раздельный,Есть,Косметический,,7.0,10.0,8.0,пешком,15000,6.7,10.0,51.0,0.3333333333333333,1,1500.0
292,Москва,ЮАО,р-н Орехово-Борисово Южное,Зябликово,Ясеневая улица 31К2,1977.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,3.0,9.0,12.0,пешком,15000,9.0,10.0,44.0,0.3333333333333333,1,1500.0
293,Москва,ЦАО,р-н Хамовники,Парк Культуры,Зубовский бульвар 13С1,1958.0,6.0,1.0,,,2 раздельных,Есть,Косметический,,5.0,6.0,2.0,пешком,25000,12.0,14.0,63.0,0.16666666666666666,1,1785.7142857142858
294,Москва,ЮАО,р-н Бирюлево Западное,Улица Академика Янгеля,Харьковская улица 3К6,1958.0,3.0,1.0,,,,Есть,Косметический,,3.0,16.0,302.335390625,на транспорте,13000,7.0,14.0,63.0,0.3333333333333333,1,928.5714285714286
295,Москва,ЗАО,р-н Тропарево-Никулино,Юго-Западная,улица Академика Анохина 26К3,1989.0,3.0,1.0,,2.64,1 раздельный,Есть,Косметический,2.0,15.0,17.0,12.0,пешком,21000,10.0,20.0,32.0,0.3333333333333333,1,1050.0
296,Москва,ЮЗАО,р-н Академический,Профсоюзная,Профсоюзная улица 17К2,1958.0,3.0,1.0,,,1 раздельный,Есть,Косметический,,1.0,5.0,3.0,пешком,21000,9.0,15.0,63.0,0.3333333333333333,1,1400.0
297,Москва,ЮАО,р-н Даниловский,Автозаводская,3-й Автозаводский проезд 4,1960.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,6.0,8.0,4.0,пешком,15000,9.0,18.0,61.0,0.3333333333333333,1,833.3333333333334
298,Москва,САО,р-н Савеловский,Савеловская,Бутырская улица 5,1964.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,0.0,2.0,9.0,1.0,пешком,20000,6.0,18.0,57.0,0.5,1,1111.111111111111
299,Москва,СЗАО,р-н Северное Тушино,Сходненская,Туристская улица 18,1967.0,3.0,1.0,Изолированная,2.64,1 раздельный,,Косметический,,9.0,9.0,15.0,пешком,15000,6.5,15.0,54.0,0.3333333333333333,1,1000.0
300,Москва,ЗАО,р-н Можайский,Кунцевская,улица Багрицкого 10К1,1958.0,3.0,1.0,,,,Есть,Косметический,,5.0,5.0,15.0,пешком,18000,6.0,16.0,63.0,0.3333333333333333,1,1125.0
301,Москва,ВАО,р-н Богородское,Преображенская площадь,Малая Черкизовская улица 66,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,6.0,12.0,15.0,пешком,15000,9.0,18.0,63.0,0.3333333333333333,1,833.3333333333334
302,Москва,ЮАО,р-н Орехово-Борисово Южное,Зябликово,Елецкая улица 22/25,1977.0,3.0,1.0,Изолированная,2.5,1 раздельный,Есть,Косметический,,9.0,12.0,12.0,пешком,16000,7.0,13.5,44.0,0.3333333333333333,1,1185.1851851851852
303,Москва,САО,р-н Бескудниковский,Селигерская,Бескудниковский бульвар 48К5,1958.0,2.0,1.0,,,,Есть,Косметический,,3.0,5.0,12.0,пешком,15000,6.0,18.0,63.0,0.5,1,833.3333333333334
304,Москва,СЗАО,р-н Строгино,Строгино,улица Маршала Катукова 2к1,1979.0,3.0,1.0,Смежная,2.5,1 раздельный,Есть,Косметический,2.0,6.0,12.0,16.0,пешком,15000,7.0,13.0,42.0,0.3333333333333333,1,1153.8461538461538
305,Москва,ЮАО,р-н Нагорный,Каховская,Ялтинская улица 6,2001.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,10.0,14.0,10.0,пешком,18000,9.0,15.0,20.0,0.5,1,1200.0
306,Москва,СВАО,р-н Южное Медведково,Свиблово,Заповедная улица 16к3,2009.0,2.0,1.0,,,1 раздельный,Есть,Косметический,,13.0,16.0,19.0,пешком,22000,10.0,20.0,12.0,0.5,1,1100.0
307,Москва,ЮАО,р-н Орехово-Борисово Южное,Зябликово,Елецкая улица 22/25,1977.0,2.0,1.0,Изолированная,2.5,1 раздельный,Есть,Косметический,,2.0,12.0,14.0,пешком,17000,8.0,16.0,44.0,0.5,1,1062.5
308,Москва,ЗАО,р-н Фили-Давыдково,Филевский парк,улица Олеко Дундича 37,1960.0,3.0,1.0,Изолированная,,1 совмещенный,Есть,Косметический,0.0,2.0,5.0,5.0,пешком,17000,6.0,16.0,61.0,0.3333333333333333,1,1062.5
309,Москва,ЗАО,р-н Тропарево-Никулино,Юго-Западная,улица 26 Бакинских Комиссаров 1к2,1968.0,3.0,1.0,Изолированная,2.5,1 раздельный,Есть,Евроремонт,2.0,6.0,9.0,12.0,пешком,25000,7.0,16.0,53.0,0.3333333333333333,2,1562.5
310,Москва,ЮВАО,р-н Рязанский,Рязанский проспект,Зеленодольская улица 9К1,1970.0,3.0,1.0,Изолированная,2.64,1 раздельный,,Евроремонт,2.0,4.0,9.0,9.0,пешком,24000,7.0,17.0,51.0,0.3333333333333333,2,1411.764705882353
311,Москва,ЮВАО,р-н Люблино,Люблино,Краснодонская улица 49/17,1961.0,3.0,1.0,Изолированная,2.64,1 совмещенный,Есть,Евроремонт,2.0,4.0,5.0,10.0,пешком,24000,7.0,16.0,60.0,0.3333333333333333,2,1500.0
312,Москва,ЮАО,р-н Чертаново Южное,Пражская,улица Подольских Курсантов 12К1,1973.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,3.0,9.0,12.0,пешком,16000,7.0,14.0,48.0,0.3333333333333333,1,1142.857142857143
313,Москва,ЮАО,р-н Чертаново Северное,Чертановская,Северное Чертаново мкр 4,1958.0,3.0,1.0,,,1 раздельный,Есть,Косметический,,7.0,15.0,10.0,пешком,18000,7.0,21.0,63.0,0.3333333333333333,1,857.1428571428571
314,Москва,ЮАО,р-н Нагатинский затон,Коломенская,Судостроительная улица 30К2,1966.0,3.0,1.0,Изолированная,,1 раздельный,,Косметический,2.0,9.0,9.0,18.0,пешком,16000,7.0,15.0,55.0,0.3333333333333333,1,1066.6666666666667
315,Москва,ЦАО,р-н Басманный,Электрозаводская,Семеновская набережная 3/1К6,1957.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,11.0,11.0,2.0,пешком,23000,7.0,15.0,64.0,0.3333333333333333,1,1533.3333333333333
316,Москва,ВАО,р-н Перово,Перово,1-я Владимирская улица 22К2,1958.0,4.0,2.0,Смежная,,1 раздельный,Есть,Косметический,2.0,3.0,5.0,7.0,пешком,20000,8.0,38.0,63.0,0.5,1,526.3157894736842
317,Москва,ВАО,р-н Гольяново,Щелковская,Щелковское шоссе 19,1966.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,4.0,9.0,17.0,пешком,15000,7.0,16.0,55.0,0.5,1,937.5
318,Москва,ВАО,р-н Новокосино,Новокосино,Новокосинская улица 24К1,1997.0,3.0,1.0,,2.64,1 раздельный,Есть,Косметический,,10.0,22.0,9.0,пешком,15000,10.0,14.0,24.0,0.3333333333333333,1,1071.4285714285713
319,Москва,ЗелАО,р-н Крюково,Крюково,мкр. 16-й к1606,1993.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,14.0,17.0,120.93415624999999,на транспорте,12000,9.0,14.0,28.0,0.3333333333333333,1,857.1428571428571
320,Москва,САО,р-н Хорошевский,Аэропорт,улица Викторенко 3,1958.0,3.0,1.0,,,,,Косметический,,2.0,5.0,5.0,пешком,20000,8.0,18.0,63.0,0.3333333333333333,1,1111.111111111111
321,Москва,ВАО,р-н Богородское,Бульвар Рокоссовского,Открытое шоссе 6К1,1964.0,2.0,1.0,Изолированная,2.48,1 раздельный,Есть,Косметический,2.0,2.0,5.0,5.0,пешком,15000,7.0,14.0,57.0,0.5,1,1071.4285714285713
322,Москва,ЮВАО,р-н Марьино,Марьино,Батайский проезд 51,1958.0,2.0,1.0,,,,Есть,Косметический,,6.0,17.0,11.0,пешком,14000,8.0,13.0,63.0,0.5,1,1076.923076923077
323,Москва,СЗАО,р-н Северное Тушино,Планерная,Планерная улица 12К3,1967.0,3.0,1.0,Изолированная,2.64,1 совмещенный,Есть,Дизайнерский,1.0,2.0,9.0,2.0,пешком,20000,7.0,12.0,54.0,0.3333333333333333,3,1666.6666666666667
324,Москва,ЮАО,р-н Орехово-Борисово Северное,Домодедовская,Каширское шоссе 98К2,1974.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,2.0,9.0,7.0,пешком,16000,6.0,12.0,47.0,0.5,1,1333.3333333333333
325,Москва,ЮАО,р-н Орехово-Борисово Северное,Домодедовская,Борисовский проезд 8К2,1974.0,3.0,1.0,Смежная,2.64,1 раздельный,Есть,Косметический,2.0,1.0,9.0,14.0,пешком,11000,7.0,10.0,47.0,0.3333333333333333,1,1100.0
326,Москва,ЮАО,р-н Братеево,Борисово,улица Борисовские Пруды 18к3,1987.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,0.0,14.0,17.0,7.0,пешком,15000,12.0,16.0,34.0,0.5,1,937.5
327,Москва,ЗАО,р-н Солнцево,Говорово,улица 50 лет Октября 7,1971.0,2.0,1.0,Изолированная,2.64,1 раздельный,,Косметический,2.0,9.0,12.0,15.0,пешком,20000,8.0,12.0,50.0,0.5,1,1666.6666666666667
328,Москва,ЦАО,р-н Арбат,Смоленская,Панфиловский переулок 3,1947.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,0.0,1.0,5.0,6.0,пешком,25000,5.0,9.0,74.0,0.5,1,2777.777777777778
329,Москва,ЮАО,р-н Чертаново Южное,Покровское,3-й Дорожный проезд 7К1,1973.0,3.0,1.0,Изолированная,2.5,1 совмещенный,Есть,Косметический,2.0,8.0,12.0,14.0,пешком,14000,8.0,16.0,48.0,0.3333333333333333,1,875.0
330,Москва,ЮАО,р-н Орехово-Борисово Южное,Домодедовская,улица Генерала Белова 45К1,1979.0,2.0,1.0,Изолированная,2.48,1 раздельный,Есть,Косметический,,3.0,16.0,6.0,пешком,20000,10.0,16.0,42.0,0.5,1,1250.0
331,Москва,ЮВАО,р-н Выхино-Жулебино,Юго-Восточная,Самаркандский бульвар 22К1,1967.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,4.0,5.0,6.0,пешком,16000,6.0,10.0,54.0,0.5,1,1600.0
332,Москва,ЮАО,р-н Москворечье-Сабурово,Москворечье,Кантемировская улица 4К1,1988.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,4.0,17.0,9.0,пешком,15000,10.0,12.0,33.0,0.3333333333333333,1,1250.0
333,Москва,ВАО,р-н Вешняки,Выхино,улица Молдагуловой 11К2,1970.0,3.0,1.0,Смежная,2.64,1 раздельный,Есть,Косметический,,8.0,9.0,10.0,пешком,12000,8.0,13.0,51.0,0.3333333333333333,1,923.0769230769231
334,Москва,ВАО,р-н Ивановское,Новогиреево,улица Сталеваров 10К1,1972.0,3.0,1.0,,2.64,1 раздельный,Есть,Косметический,2.0,9.0,9.0,181.40123437499997,на транспорте,16000,6.0,12.0,49.0,0.3333333333333333,1,1333.3333333333333
335,Москва,ЮАО,р-н Чертаново Центральное,Пражская,улица Красного Маяка 15АС1,1958.0,5.0,1.0,Изолированная,,1 раздельный,,Косметический,2.0,2.0,4.0,15.0,пешком,10000,15.0,12.0,63.0,0.2,1,833.3333333333334
336,Москва,ЮЗАО,р-н Котловка,Нагорная,Нагорная улица 35К1,1961.0,2.0,1.0,Изолированная,2.48,1 раздельный,Есть,Косметический,2.0,2.0,5.0,15.0,пешком,14000,7.0,15.0,60.0,0.5,1,933.3333333333334
337,Москва,ВАО,р-н Богородское,Бульвар Рокоссовского,Ивантеевская улица 9,2000.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,5.0,14.0,10.0,пешком,20000,15.0,23.0,21.0,0.5,1,869.5652173913044
338,Москва,ЮЗАО,р-н Зюзино,Севастопольская,Симферопольский бульвар 24К7,2003.0,2.0,1.0,Изолированная,,1 совмещенный,Есть,Косметический,,5.0,16.0,5.0,пешком,25000,11.0,16.0,18.0,0.5,1,1562.5
339,Москва,ЮАО,р-н Царицыно,Царицыно,Каспийская улица 26К2,1966.0,2.0,1.0,Изолированная,2.48,1 раздельный,Есть,Косметический,2.0,3.0,5.0,6.0,пешком,20000,6.0,18.0,55.0,0.5,1,1111.111111111111
340,Москва,ЗАО,р-н Фили-Давыдково,Славянский бульвар,Славянский бульвар 9К4,1966.0,2.0,1.0,,2.5,1 раздельный,Есть,Косметический,1.0,3.0,5.0,9.0,пешком,15000,6.0,14.0,55.0,0.5,1,1071.4285714285713
341,Москва,ЗелАО,р-н Крюково,Крюково,мкр. 18-й К1824,1996.0,2.0,1.0,,2.64,1 раздельный,Есть,Косметический,2.0,7.0,14.0,4.0,пешком,14000,9.0,17.0,25.0,0.5,1,823.5294117647059
342,Москва,ЮАО,р-н Зябликово,Красногвардейская,Ореховый бульвар 61К1,1986.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,10.0,14.0,15.0,пешком,15000,10.0,18.0,35.0,0.5,1,833.3333333333334
343,Москва,СЗАО,р-н Покровское-Стрешнево,Тушинская,улица Мещерякова 8,1958.0,2.0,1.0,,,1 раздельный,Есть,Косметический,,5.0,5.0,15.0,пешком,18000,9.0,16.0,63.0,0.5,1,1125.0
344,Москва,СЗАО,р-н Митино,Волоколамская,Пятницкое шоссе 12к3,1958.0,4.0,1.0,,,1 совмещенный,,Евроремонт,,12.0,22.0,10.0,пешком,20000,11.0,16.0,63.0,0.25,2,1250.0
345,Москва,ВАО,р-н Новогиреево,Перово,Перовская улица 51,1960.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Евроремонт,2.0,3.0,5.0,8.0,пешком,23000,9.0,21.0,61.0,0.3333333333333333,2,1095.2380952380952
346,Москва,СВАО,р-н Бибирево,Бибирево,улица Коненкова 11,1974.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,7.0,12.0,10.0,пешком,20000,8.0,16.0,47.0,0.5,1,1250.0
347,Москва,ЗАО,р-н Дорогомилово,Киевская,Кутузовский проспект 14,1957.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,3.0,8.0,11.0,пешком,22000,8.0,18.0,64.0,0.3333333333333333,1,1222.2222222222222
348,Москва,ЮАО,р-н Чертаново Центральное,Пражская,Кировоградская улица 32К3,1972.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Евроремонт,2.0,8.0,12.0,9.0,пешком,25000,7.0,17.0,49.0,0.3333333333333333,2,1470.5882352941176
349,Москва,ЮАО,р-н Бирюлево Западное,Красный Строитель,Харьковский проезд 11К2,1973.0,3.0,2.0,Смежная,2.64,1 раздельный,Есть,Косметический,2.0,8.0,12.0,423.26954687499995,на транспорте,20000,6.0,23.0,48.0,0.6666666666666666,1,869.5652173913044
350,Москва,ЮАО,р-н Орехово-Борисово Южное,Домодедовская,Шипиловский проезд 63К1,1974.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,4.0,9.0,17.0,пешком,15000,7.0,10.0,47.0,0.3333333333333333,1,1500.0
351,Москва,СВАО,р-н Лианозово,Алтуфьево,Абрамцевская улица 2,1976.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,12.0,12.0,14.0,пешком,16000,7.0,12.0,45.0,0.5,1,1333.3333333333333
352,Москва,ЦАО,р-н Тверской,Новослободская,улица Чаянова 16,1959.0,4.0,1.0,Изолированная,,1 раздельный,,Косметический,2.0,2.0,8.0,4.0,пешком,25000,7.0,14.0,62.0,0.25,1,1785.7142857142858
353,Москва,ЗАО,р-н Дорогомилово,Студенческая,Киевская улица 16,1935.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,4.0,5.0,4.0,пешком,22000,8.0,17.0,86.0,0.5,1,1294.1176470588234
354,Москва,ЮЗАО,р-н Южное Бутово,Бульвар Адмирала Ушакова,Чечерский проезд вл5с2,1958.0,3.0,1.0,Изолированная,,1 совмещенный,,Евроремонт,2.0,2.0,3.0,181.40123437499997,на транспорте,18000,9.0,18.0,63.0,0.3333333333333333,2,1000.0
355,Москва,ЮЗАО,р-н Коньково,Беляево,улица Введенского 21,1958.0,2.0,1.0,,,1 раздельный,Есть,Евроремонт,,4.0,5.0,11.0,пешком,18000,7.0,12.0,63.0,0.5,2,1500.0
356,Москва,ЮАО,р-н Чертаново Северное,Чертановская,Чертановская улица 3К2,1969.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,0.0,9.0,9.0,12.0,пешком,15000,7.0,9.0,52.0,0.3333333333333333,1,1666.6666666666667
357,Москва,ЮАО,р-н Бирюлево Западное,Покровское,Медынская улица 5К1,1972.0,3.0,1.0,Смежная,2.5,1 раздельный,Есть,Косметический,2.0,10.0,12.0,544.203703125,на транспорте,14000,9.0,15.0,49.0,0.3333333333333333,1,933.3333333333334
358,Москва,ЮАО,р-н Зябликово,Красногвардейская,Ореховый проезд 41,1976.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,13.0,16.0,10.0,пешком,17000,8.0,14.0,45.0,0.3333333333333333,1,1214.2857142857142
359,Москва,ЮАО,р-н Царицыно,Москворечье,улица Медиков 11,1968.0,2.0,1.0,,2.64,1 раздельный,Есть,Косметический,2.0,3.0,9.0,13.0,пешком,12000,7.0,10.0,53.0,0.5,1,1200.0
360,Москва,СЗАО,р-н Щукино,Щукинская,Авиационная улица 70К4,1966.0,3.0,1.0,,2.64,1 раздельный,Есть,Косметический,,8.0,12.0,9.0,пешком,22000,10.0,15.0,55.0,0.3333333333333333,1,1466.6666666666667
361,Москва,САО,р-н Западное Дегунино,Ховрино,улица Маршала Федоренко 8К2,1981.0,3.0,1.0,Изолированная,2.5,1 раздельный,Есть,Косметический,2.0,4.0,12.0,11.0,пешком,17000,8.0,15.0,40.0,0.3333333333333333,1,1133.3333333333333
362,Москва,ЗелАО,р-н Крюково,Пятницкое шоссе,Зеленоград мкр. 19-й,1975.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,2.0,5.0,1511.676953125,на транспорте,12000,6.0,10.0,46.0,0.5,1,1200.0
363,Москва,ЮАО,р-н Нагатинский затон,Коломенская,Кленовый бульвар 5,1965.0,3.0,1.0,Изолированная,2.64,1 совмещенный,,Косметический,2.0,7.0,9.0,10.0,пешком,17000,9.0,12.0,56.0,0.3333333333333333,1,1416.6666666666667
364,Москва,ЮАО,р-н Чертаново Северное,Южная,Сумская улица 12К2,1969.0,3.0,1.0,Изолированная,2.5,1 совмещенный,Есть,Евроремонт,2.0,7.0,9.0,7.0,пешком,27000,7.0,15.0,52.0,0.3333333333333333,2,1800.0
365,Москва,ЦАО,р-н Хамовники,Смоленская,переулок Плотников 4/5,1890.0,4.0,1.0,Изолированная,3.3,1 раздельный,Есть,Косметический,2.0,3.0,4.0,8.0,пешком,25000,15.0,14.0,131.0,0.25,1,1785.7142857142858
366,Москва,ЗелАО,р-н Старое Крюково,Крюково,мкр. 8-й к801,1973.0,2.0,1.0,,2.64,1 раздельный,Есть,Косметический,2.0,8.0,9.0,20.0,пешком,13000,8.0,10.0,48.0,0.5,1,1300.0
367,Москва,НАО (Новомосковский),м. Рассказовка,Рассказовка,д. Марушкино 14,1984.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,1.0,12.0,907.006171875,на транспорте,15000,8.0,19.0,37.0,0.5,1,789.4736842105264
368,Москва,ЮАО,р-н Нагатинский затон,Коломенская,Якорная улица 5К2,1968.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,8.0,9.0,15.0,пешком,17000,7.0,12.0,53.0,0.3333333333333333,1,1416.6666666666667
369,Москва,ЮВАО,р-н Лефортово,Лефортово,улица 2-я Синичкина 11,1977.0,3.0,1.0,Изолированная,2.48,1 совмещенный,Есть,Косметический,2.0,9.0,12.0,10.0,пешком,20000,10.0,18.0,44.0,0.3333333333333333,1,1111.111111111111
370,Москва,ЦАО,р-н Пресненский,Улица 1905 года,2-я Черногрязская улица 9,1960.0,3.0,1.0,Изолированная,2.64,,Есть,Косметический,2.0,3.0,5.0,14.0,пешком,25000,10.0,17.0,61.0,0.3333333333333333,1,1470.5882352941176
371,Москва,САО,р-н Сокол,Панфиловская,Песчаный переулок 14К1,1965.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,5.0,5.0,10.0,пешком,18000,6.0,16.0,56.0,0.3333333333333333,1,1125.0
372,Москва,СЗАО,р-н Строгино,Строгино,улица Маршала Катукова 22к1,1980.0,4.0,1.0,Изолированная,2.64,,Есть,Дизайнерский,2.0,1.0,12.0,5.0,пешком,18000,8.0,16.0,41.0,0.25,3,1125.0
373,Москва,ЮВАО,р-н Южнопортовый,Дубровка,улица 1-я Машиностроения 4К1,1937.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Евроремонт,,1.0,5.0,5.0,пешком,25000,10.0,24.0,84.0,0.3333333333333333,2,1041.6666666666667
374,Москва,ЮВАО,р-н Выхино-Жулебино,Лермонтовский проспект,Лермонтовский проспект 12,1958.0,4.0,1.0,,,,Есть,Косметический,,5.0,14.0,1.0,пешком,16000,7.0,16.0,63.0,0.25,1,1000.0
375,Москва,СВАО,р-н Бибирево,Бибирево,улица Плещеева 15Б,1974.0,4.0,1.0,Изолированная,2.64,,,Косметический,2.0,4.0,9.0,15.0,пешком,15000,3.0,19.0,47.0,0.25,1,789.4736842105264
